center,left,right,steering,throttle,brake,speed
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_08_24_046.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_08_24_046.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_08_24_046.jpg,-0.1231671,0,0,20.91791
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_08_24_125.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_08_24_125.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_08_24_125.jpg,-0.1260997,0,0,20.75252
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_08_24_193.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_08_24_193.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_08_24_193.jpg,-0.1319648,0,0,20.58855
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_08_24_308.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_08_24_308.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_08_24_308.jpg,-0.1407625,0,0,20.05149
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_08_24_413.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_08_24_413.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_08_24_413.jpg,-0.1407625,0,0,19.79683
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_08_24_548.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_08_24_548.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_08_24_548.jpg,-0.1495601,0,0,19.87645
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_08_24_786.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_08_24_786.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_08_24_786.jpg,-0.1583578,0,0,19.03325
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_08_24_867.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_08_24_867.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_08_24_867.jpg,-0.1583578,0,0,19.27201
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_08_24_939.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_08_24_939.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_08_24_939.jpg,-0.1583578,0,0,18.70484
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_08_25_008.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_08_25_008.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_08_25_008.jpg,-0.1583578,0,0,18.54281
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_08_25_090.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_08_25_090.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_08_25_090.jpg,-0.1554252,0,0,18.38382
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_08_25_163.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_08_25_163.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_08_25_163.jpg,-0.1554252,0,0,18.75516
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_08_25_243.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_08_25_243.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_08_25_243.jpg,-0.1466276,0,0,18.60862
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_08_25_318.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_08_25_318.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_08_25_318.jpg,-0.1085044,0,0,18.4642
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_08_25_402.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_08_25_402.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_08_25_402.jpg,-0.1085044,0,0,18.31986
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_08_25_470.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_08_25_470.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_08_25_470.jpg,-0.1085044,0,0,18.17667
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_08_25_544.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_08_25_544.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_08_25_544.jpg,-0.1085044,0,0,17.55241
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_08_25_624.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_08_25_624.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_08_25_624.jpg,-0.1085044,0,0,17.4053
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_08_25_697.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_08_25_697.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_08_25_697.jpg,-0.1085044,0.2233848,0,17.48774
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_08_25_774.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_08_25_774.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_08_25_774.jpg,-0.1085044,0.4524434,0,17.80895
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_08_25_855.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_08_25_855.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_08_25_855.jpg,-0.1085044,0.6958658,0,18.3768
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_08_25_928.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_08_25_928.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_08_25_928.jpg,-0.1055719,0.480172,0,18.69737
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_08_26_011.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_08_26_011.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_08_26_011.jpg,-0.05865103,0.2298585,0,18.75691
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_08_26_084.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_08_26_084.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_08_26_084.jpg,-0.05865103,0.007572815,0,19.07973
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_08_26_162.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_08_26_162.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_08_26_162.jpg,-0.04985337,0,0,18.94121
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_08_26_242.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_08_26_242.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_08_26_242.jpg,-0.03812317,0,0,18.79576
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_08_26_315.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_08_26_315.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_08_26_315.jpg,-0.03812317,0,0,18.64885
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_08_26_392.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_08_26_392.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_08_26_392.jpg,-0.03812317,0,0,18.50248
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_08_26_476.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_08_26_476.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_08_26_476.jpg,-0.03812317,0,0,18.35746
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_08_26_548.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_08_26_548.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_08_26_548.jpg,-0.03812317,0,0,18.21223
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_08_26_632.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_08_26_632.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_08_26_632.jpg,-0.008797654,0,0,18.06869
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_08_26_710.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_08_26_710.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_08_26_710.jpg,-0.002932551,0,0,17.92611
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_08_26_787.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_08_26_787.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_08_26_787.jpg,-0.002932551,0.2325549,0,17.95513
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_08_26_862.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_08_26_862.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_08_26_862.jpg,-0.002932551,0.4574312,0,17.81758
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_08_26_939.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_08_26_939.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_08_26_939.jpg,-0.002932551,0.6889622,0,18.30649
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_08_27_025.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_08_27_025.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_08_27_025.jpg,-0.002932551,0.9440381,0,19.11592
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_08_27_097.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_08_27_097.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_08_27_097.jpg,-0.03812317,1,0,19.94513
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_08_27_175.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_08_27_175.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_08_27_175.jpg,-0.04105572,1,0,20.76717
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_08_27_253.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_08_27_253.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_08_27_253.jpg,-0.05865103,1,0,21.58117
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_08_27_331.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_08_27_331.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_08_27_331.jpg,-0.07331378,1,0,22.38613
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_08_27_403.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_08_27_403.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_08_27_403.jpg,-0.09970675,1,0,23.00089
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_08_27_480.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_08_27_480.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_08_27_480.jpg,-0.1026393,1,0,23.77518
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_08_27_562.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_08_27_562.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_08_27_562.jpg,-0.1026393,0.7547912,0,24.33741
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_08_27_640.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_08_27_640.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_08_27_640.jpg,-0.1085044,0.5229264,0,24.67572
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_08_27_720.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_08_27_720.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_08_27_720.jpg,-0.1114369,0.2805976,0,24.78337
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_08_27_803.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_08_27_803.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_08_27_803.jpg,-0.1173021,0.03295954,0,24.65206
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_08_27_878.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_08_27_878.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_08_27_878.jpg,-0.1173021,0,0,24.46532
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_08_27_958.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_08_27_958.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_08_27_958.jpg,-0.1173021,0,0,24.27157
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_08_28_038.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_08_28_038.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_08_28_038.jpg,-0.1173021,0,0,24.07685
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_08_28_126.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_08_28_126.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_08_28_126.jpg,-0.1173021,0,0,23.88298
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_08_28_203.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_08_28_203.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_08_28_203.jpg,-0.1143695,0,0,23.69071
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_08_28_287.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_08_28_287.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_08_28_287.jpg,-0.1143695,0,0,23.49986
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_08_28_372.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_08_28_372.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_08_28_372.jpg,-0.1143695,0,0,23.26341
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_08_28_450.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_08_28_450.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_08_28_450.jpg,-0.1085044,0,0,23.07634
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_08_28_530.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_08_28_530.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_08_28_530.jpg,-0.1085044,0,0,22.89062
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_08_28_614.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_08_28_614.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_08_28_614.jpg,-0.1085044,0,0,22.70632
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_08_28_702.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_08_28_702.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_08_28_702.jpg,-0.1085044,0,0,22.52345
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_08_28_779.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_08_28_779.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_08_28_779.jpg,-0.09970675,0,0,22.34259
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_08_28_868.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_08_28_868.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_08_28_868.jpg,-0.08211145,0,0,22.1192
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_08_28_950.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_08_28_950.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_08_28_950.jpg,-0.05865103,0,0,21.94214
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_08_29_034.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_08_29_034.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_08_29_034.jpg,-0.008797654,0,0,21.76507
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_08_29_118.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_08_29_118.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_08_29_118.jpg,0,0,0,21.58973
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_08_29_199.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_08_29_199.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_08_29_199.jpg,0.002932551,0,0,21.41603
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_08_29_289.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_08_29_289.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_08_29_289.jpg,0.02052786,0,0,21.20056
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_08_29_372.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_08_29_372.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_08_29_372.jpg,0.04105572,0,0,21.02898
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_08_29_460.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_08_29_460.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_08_29_460.jpg,0.07331378,0,0,20.85703
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_08_29_543.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_08_29_543.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_08_29_543.jpg,0.07917888,0,0,20.68753
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_08_29_627.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_08_29_627.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_08_29_627.jpg,0.07917888,0,0,20.52027
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_08_29_712.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_08_29_712.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_08_29_712.jpg,0.07917888,0,0,20.31372
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_08_29_798.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_08_29_798.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_08_29_798.jpg,-0.02932551,0,0,20.14544
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_08_29_881.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_08_29_881.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_08_29_881.jpg,-0.02932551,0,0,19.98172
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_08_29_966.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_08_29_966.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_08_29_966.jpg,-0.02932551,0,0,19.82009
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_08_30_048.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_08_30_048.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_08_30_048.jpg,-0.03812317,0,0,19.62373
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_08_30_132.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_08_30_132.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_08_30_132.jpg,-0.08211145,0,0,19.46422
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_08_30_216.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_08_30_216.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_08_30_216.jpg,-0.08797655,0,0,19.30945
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_08_30_300.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_08_30_300.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_08_30_300.jpg,-0.1202346,0,0,19.16166
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_08_30_386.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_08_30_386.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_08_30_386.jpg,-0.143695,0,0,19.04673
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_08_30_468.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_08_30_468.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_08_30_468.jpg,-0.1554252,0,0,18.66552
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_08_30_548.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_08_30_548.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_08_30_548.jpg,-0.1554252,0,0,18.42967
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_08_30_631.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_08_30_631.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_08_30_631.jpg,-0.1554252,0,0,18.2521
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_08_30_714.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_08_30_714.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_08_30_714.jpg,-0.05571847,0,0,18.06428
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_08_30_795.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_08_30_795.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_08_30_795.jpg,-0.05571847,0,0,17.8983
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_08_30_878.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_08_30_878.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_08_30_878.jpg,-0.05571847,0,0,17.74479
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_08_30_963.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_08_30_963.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_08_30_963.jpg,-0.05571847,0,0,17.59535
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_08_31_045.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_08_31_045.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_08_31_045.jpg,-0.05571847,0,0,17.4453
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_08_31_130.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_08_31_130.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_08_31_130.jpg,-0.05278593,0,0,17.7896
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_08_31_214.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_08_31_214.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_08_31_214.jpg,-0.05278593,0,0,17.64832
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_08_31_296.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_08_31_296.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_08_31_296.jpg,-0.05278593,0,0,17.50834
