center,left,right,steering,throttle,brake,speed
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_41_16_107.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_41_16_107.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_41_16_107.jpg,-0.1231671,0.02016278,0,12.01084
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_41_16_225.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_41_16_225.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_41_16_225.jpg,-0.1231671,0,0,11.92166
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_41_16_331.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_41_16_331.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_41_16_331.jpg,-0.1231671,0,0,11.78944
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_41_16_435.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_41_16_435.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_41_16_435.jpg,-0.1642229,0,0,11.81517
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_41_16_538.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_41_16_538.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_41_16_538.jpg,-0.1730205,0,0,11.34168
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_41_16_646.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_41_16_646.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_41_16_646.jpg,-0.1730205,0,0,11.47893
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_41_16_763.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_41_16_763.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_41_16_763.jpg,-0.1730205,0,0,11.2813
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_41_16_866.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_41_16_866.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_41_16_866.jpg,-0.1788856,0,0,11.14316
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_41_16_950.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_41_16_950.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_41_16_950.jpg,-0.1964809,0,0,11.03002
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_41_17_058.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_41_17_058.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_41_17_058.jpg,-0.202346,0,0,10.89628
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_41_17_158.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_41_17_158.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_41_17_158.jpg,-0.2140763,0.303983,0,11.12747
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_41_17_289.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_41_17_289.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_41_17_289.jpg,-0.2140763,0.6427556,0,11.82635
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_41_17_402.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_41_17_402.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_41_17_402.jpg,-0.2140763,0.9737508,0,12.6657
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_41_17_505.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_41_17_505.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_41_17_505.jpg,-0.2140763,1,0,14.09243
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_41_17_606.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_41_17_606.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_41_17_606.jpg,-0.2140763,0.6829415,0,14.50096
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_41_17_708.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_41_17_708.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_41_17_708.jpg,-0.2140763,0.3872061,0,15.19453
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_41_17_810.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_41_17_810.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_41_17_810.jpg,-0.2140763,0.07243352,0,15.25586
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_41_17_927.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_41_17_927.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_41_17_927.jpg,-0.2140763,0,0,14.57385
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_41_18_027.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_41_18_027.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_41_18_027.jpg,-0.2140763,0,0,14.98375
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_41_18_139.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_41_18_139.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_41_18_139.jpg,-0.2140763,0.3120554,0,15.16518
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_41_18_250.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_41_18_250.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_41_18_250.jpg,-0.2140763,0.6254617,0,15.57486
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_41_18_356.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_41_18_356.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_41_18_356.jpg,-0.2111437,0.959821,0,16.55327
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_41_18_438.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_41_18_438.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_41_18_438.jpg,-0.1788856,1,0,17.77465
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_41_18_550.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_41_18_550.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_41_18_550.jpg,-0.1495601,0.663704,0,18.40095
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_41_18_661.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_41_18_661.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_41_18_661.jpg,-0.1466276,0.3307429,0,18.67527
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_41_18_773.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_41_18_773.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_41_18_773.jpg,-0.1378299,0,0,18.45934
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_41_18_877.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_41_18_877.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_41_18_877.jpg,-0.09384164,0,0,18.36036
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_41_18_991.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_41_18_991.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_41_18_991.jpg,-0.09384164,0,0,18.08599
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_41_19_111.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_41_19_111.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_41_19_111.jpg,-0.09384164,0,0,17.86913
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_41_19_230.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_41_19_230.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_41_19_230.jpg,-0.1231671,0,0,17.66346
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_41_19_349.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_41_19_349.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_41_19_349.jpg,-0.1231671,0,0,17.4543
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_41_19_468.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_41_19_468.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_41_19_468.jpg,-0.1642229,0,0,17.2352
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_41_19_574.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_41_19_574.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_41_19_574.jpg,-0.2052786,0,0,17.01793
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_41_19_682.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_41_19_682.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_41_19_682.jpg,-0.2756598,0,0,16.84148
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_41_19_828.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_41_19_828.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_41_19_828.jpg,-0.372434,0,0,16.60231
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_41_19_930.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_41_19_930.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_41_19_930.jpg,-0.4516129,0,0,16.37693
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_41_20_045.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_41_20_045.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_41_20_045.jpg,-0.483871,0,0,16.20632
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_41_20_155.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_41_20_155.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_41_20_155.jpg,-0.4956012,0,0,15.99498
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_41_20_267.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_41_20_267.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_41_20_267.jpg,-0.5337244,0,0,15.8065
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_41_20_383.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_41_20_383.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_41_20_383.jpg,-0.5337244,0,0,15.60673
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_41_20_489.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_41_20_489.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_41_20_489.jpg,-0.5337244,0,0,15.43991
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_41_20_610.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_41_20_610.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_41_20_610.jpg,-0.5131965,0,0,15.24727
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_41_20_732.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_41_20_732.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_41_20_732.jpg,-0.398827,0,0,15.08205
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_41_20_843.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_41_20_843.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_41_20_843.jpg,-0.2785924,0,0,14.90231
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_41_20_951.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_41_20_951.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_41_20_951.jpg,-0.1407625,0,0,14.78999
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_41_21_062.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_41_21_062.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_41_21_062.jpg,-0.07038123,0,0,14.594
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_41_21_180.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_41_21_180.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_41_21_180.jpg,-0.04985337,0,0,14.44579
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_41_21_296.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_41_21_296.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_41_21_296.jpg,-0.01759531,0,0,14.25429
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_41_21_402.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_41_21_402.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_41_21_402.jpg,0.05278593,0,0,14.12679
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_41_21_525.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_41_21_525.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_41_21_525.jpg,0.1407625,0,0,13.92017
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_41_21_663.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_41_21_663.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_41_21_663.jpg,0.3020528,0,0,13.72019
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_41_21_777.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_41_21_777.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_41_21_777.jpg,0.3020528,0,0,13.50679
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_41_21_904.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_41_21_904.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_41_21_904.jpg,-0.005865103,0,0,13.34357
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_41_22_024.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_41_22_024.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_41_22_024.jpg,-0.07038123,0,0,13.20563
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_41_22_133.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_41_22_133.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_41_22_133.jpg,-0.1085044,0,0,13.05
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_41_22_242.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_41_22_242.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_41_22_242.jpg,-0.2052786,0,0,12.7979
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_41_22_362.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_41_22_362.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_41_22_362.jpg,-0.28739,0,0,12.58923
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_41_22_477.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_41_22_477.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_41_22_477.jpg,-0.372434,0,0,12.40758
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_41_22_603.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_41_22_603.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_41_22_603.jpg,-0.4398827,0,0,12.24789
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_41_22_727.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_41_22_727.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_41_22_727.jpg,-0.4486803,0,0,12.09222
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_41_22_833.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_41_22_833.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_41_22_833.jpg,-0.398827,0,0,11.97137
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_41_22_951.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_41_22_951.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_41_22_951.jpg,-0.3255132,0,0,11.8403
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_41_23_063.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_41_23_063.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_41_23_063.jpg,-0.3049853,0,0,11.708
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_41_23_179.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_41_23_179.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_41_23_179.jpg,-0.2961877,0,0,11.5508
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_41_23_294.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_41_23_294.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_41_23_294.jpg,-0.2756598,0,0,11.46435
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_41_23_414.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_41_23_414.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_41_23_414.jpg,-0.2111437,0.3647496,0,11.682
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_41_23_526.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_41_23_526.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_41_23_526.jpg,-0.1554252,0.6978136,0,12.54527
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_41_23_644.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_41_23_644.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_41_23_644.jpg,-0.1231671,0.3388519,0,12.88326
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_41_23_746.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_41_23_746.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_41_23_746.jpg,-0.1202346,0,0,12.7721
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_41_23_864.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_41_23_864.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_41_23_864.jpg,-0.1202346,0,0,12.90383
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_41_23_986.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_41_23_986.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_41_23_986.jpg,-0.1202346,0.3672205,0,13.22231
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_41_24_105.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_41_24_105.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_41_24_105.jpg,-0.1202346,0.01863789,0,13.0659
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_41_24_218.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_41_24_218.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_41_24_218.jpg,-0.1202346,0.3669214,0,13.37399
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_41_24_341.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_41_24_341.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_41_24_341.jpg,-0.09090909,0.7253559,0,14.29715
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_41_24_467.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_41_24_467.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_41_24_467.jpg,-0.08797655,1,0,15.61885
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_41_24_535.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_41_24_535.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_41_24_535.jpg,-0.08797655,1,0,16.89487
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_41_24_656.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_41_24_656.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_41_24_656.jpg,-0.06158357,1,0,18.13925
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_41_24_785.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_41_24_785.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_41_24_785.jpg,0.04985337,1,0,19.34695
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_41_24_904.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_41_24_904.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_41_24_904.jpg,0.08211145,1,0,20.54061
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_41_25_024.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_41_25_024.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_41_25_024.jpg,0.09090909,1,0,21.72246
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_41_25_148.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_41_25_148.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_41_25_148.jpg,0.1876833,0.6277986,0,22.3732
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_41_25_264.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_41_25_264.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_41_25_264.jpg,0.1876833,0.2791172,0,22.53299
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_41_25_386.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_41_25_386.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_41_25_386.jpg,0.1876833,0,0,22.25203
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_41_25_511.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_41_25_511.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_41_25_511.jpg,0.2258064,0,0,21.93998
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_41_25_637.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_41_25_637.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_41_25_637.jpg,0.2258064,0,0,21.82553
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_41_25_774.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_41_25_774.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_41_25_774.jpg,0.1378299,0,0,21.28643
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_41_25_897.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_41_25_897.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_41_25_897.jpg,0.1114369,0,0,21.01531
